account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000930,Martin Taylor PLC,930,Recruitment,SMB,34 Commerce Way,Glasgow,Scotland,G25 7GU,Prospect,2234439,10,2023-07-14
ACC000931,Lewis Tech Partners,931,Telecommunications,Partner,12 Commerce Way,Liverpool,Merseyside,L79 9VG,Customer,803897,100,2024-01-09
ACC000932,Johnson Lewis Solutions,932,Professional Services,Enterprise,162 Commerce Way,Manchester,Greater Manchester,M36 8ET,Customer,39303349,500,2022-11-04
ACC000933,Davies Ward and Co,933,Technology,SMB,17 Mill Lane,Coventry,West Midlands,CV66 9NX,Prospect,4849368,10,2020-02-20
ACC000934,Morris Tech Partners,934,Telecommunications,Partner,83 Innovation Drive,Edinburgh,Scotland,EH48 8TZ,Customer,6279080,5,2021-08-18
ACC000935,Ward Edwards International,935,Real Estate,Enterprise,164 Technology Park,Belfast,Northern Ireland,BT75 4XB,Customer,67678383,5000,2024-08-28
ACC000936,Wright Cooper Solutions,936,Technology,Enterprise,56 Park Lane,Belfast,Northern Ireland,BT55 3NV,Partner,9297823,50,2023-01-08
ACC000937,Hughes Tech Ltd,937,Telecommunications,Partner,193 Station Road,Glasgow,Scotland,G38 6RT,Customer,82258186,1000,2024-09-08
ACC000938,Harrison Williams Holdings,938,Technology,Enterprise,160 Victoria Road,Brighton,East Sussex,BN55 7RR,Customer,7565986,50,2022-01-11
ACC000939,Cardiff County Council,939,Local Government,Public Sector,70 Queens Road,Nottingham,Nottinghamshire,NG4 4FR,Customer,9651977,10,2023-01-06
ACC000940,Taylor Clarke PLC,940,Manufacturing,Enterprise,129 Market Street,Newcastle,Tyne and Wear,NE70 5XC,Customer,119656632,5000,2022-10-31
ACC000941,Wilson Evans PLC,941,Technology,Enterprise,10 Market Street,Cardiff,Wales,CF26 6LG,Customer,158868607,5000,2024-03-01
ACC000942,Hall Edwards Solutions,942,Manufacturing,Enterprise,36 Enterprise Road,Coventry,West Midlands,CV97 5ZU,Prospect,490471101,2500,2021-12-26
ACC000943,Hall Green Associates,943,Legal Services,SMB,104 Enterprise Road,Belfast,Northern Ireland,BT75 8XA,Partner,38929768,500,2020-05-31
ACC000944,Johnson Wood Solutions,944,Insurance,Enterprise,186 Innovation Drive,Liverpool,Merseyside,L27 9SH,Customer,59244693,500,2020-11-07
ACC000945,Hill Harris PLC,945,Charity,SMB,49 Queens Road,Nottingham,Nottinghamshire,NG99 4ZP,Customer,3996735,25,2022-10-07
ACC000946,St Marys Hospital NHS Trust,946,NHS Trust,Public Sector,8 Victoria Road,Southampton,Hampshire,SO18 5VE,Customer,2502439,5,2024-07-25
ACC000947,Morris Clarke Associates,947,Legal Services,SMB,108 Queens Road,Liverpool,Merseyside,L88 9NZ,Customer,54450909,500,2021-08-12
ACC000948,Lewis Harrison Ltd,948,Construction,SMB,9 Technology Park,Milton Keynes,Buckinghamshire,MK18 7EL,Customer,2465639,5,2021-02-27
ACC000949,Robinson Networks Ltd,949,IT Reseller,Partner,99 Church Road,Southampton,Hampshire,SO61 8DL,Prospect,451947446,250,2022-01-26
ACC000950,Davies Roberts PLC,950,Construction,SMB,46 High Street,Southampton,Hampshire,SO89 1WS,Customer,243588151,2500,2022-10-07
ACC000951,Wright Taylor Services,951,Hospitality,SMB,53 Church Road,Newcastle,Tyne and Wear,NE38 2YT,Customer,2729445,100,2021-11-17
ACC000952,Brown Patel UK,952,Charity,SMB,44 Victoria Road,London,Greater London,EC53 2NF,Customer,8845909,25,2021-01-24
ACC000953,Academy of Reading,953,Education,Enterprise,191 Station Road,Oxford,Oxfordshire,OX50 4GE,Partner,33014725,25,2024-02-11
ACC000954,Martin Ward Group,954,Construction,SMB,148 Park Lane,Coventry,West Midlands,CV76 8GT,Partner,333144731,500,2023-12-25
ACC000955,Wright Smith Group,955,Professional Services,SMB,17 Enterprise Road,Cambridge,Cambridgeshire,CB52 9WH,Customer,5134852,10,2024-11-27
ACC000956,Baker Morris Holdings,956,Transport & Logistics,SMB,148 High Street,Cambridge,Cambridgeshire,CB95 8CK,Customer,230267825,2500,2021-10-28
ACC000957,Hall Wood International,957,Transport & Logistics,Enterprise,107 Church Road,Edinburgh,Scotland,EH23 8WP,Prospect,141311746,5000,2023-11-08
ACC000958,Walker Connect Group,958,IT Reseller,Partner,101 Innovation Drive,Leeds,West Yorkshire,LS6 5HF,Customer,120388467,5000,2024-07-14
ACC000959,Green Taylor LLP,959,Media & Entertainment,Enterprise,127 Queens Road,Bristol,Avon,BS98 6UD,Prospect,3812966,100,2024-11-28
ACC000960,Wilson Moore Associates,960,Healthcare,Public Sector,116 Mill Lane,Reading,Berkshire,RG33 1GT,Prospect,1614189,25,2021-12-23
ACC000961,Jones Taylor and Co,961,Charity,SMB,98 Victoria Road,Cambridge,Cambridgeshire,CB96 7NG,Partner,48672118,25,2021-08-17
ACC000962,Smith Hughes PLC,962,Healthcare,SMB,84 Business Park,Glasgow,Scotland,G96 8RS,Partner,34155049,100,2024-06-08
ACC000963,Davies King and Co,963,Healthcare,Public Sector,183 Kings Road,Liverpool,Merseyside,L18 3SJ,Prospect,75433806,10000,2024-11-30
ACC000964,Jones Morgan PLC,964,Retail,Enterprise,76 Station Road,Edinburgh,Scotland,EH69 2NF,Customer,1703174,100,2024-06-11
ACC000965,Edwards Johnson Holdings,965,Legal Services,SMB,46 Church Road,Cardiff,Wales,CF92 9BY,Prospect,3500182,5,2021-06-25
ACC000966,Cooper Brown and Co,966,Technology,SMB,165 Business Park,Brighton,East Sussex,BN92 7YD,Customer,9045677,100,2021-05-15
ACC000967,Cooper Brown International,967,Construction,SMB,13 Commerce Way,London,Greater London,EC49 6GH,Prospect,3994252,50,2022-01-27
ACC000968,Wright Davies Ltd,968,Manufacturing,SMB,8 High Street,Reading,Berkshire,RG44 2GY,Prospect,323584316,500,2020-06-20
ACC000969,Wilson Roberts LLP,969,Technology,Enterprise,12 Queens Road,Edinburgh,Scotland,EH66 6DL,Customer,100695879,1000,2020-03-15
ACC000970,Robinson Lee Services,970,Hospitality,Enterprise,31 Church Road,Reading,Berkshire,RG28 6DM,Prospect,5351539,10,2021-10-21
ACC000971,Smith Wood and Co,971,Hospitality,SMB,4 Queens Road,Nottingham,Nottinghamshire,NG28 2RH,Prospect,2235445,5,2020-11-27
ACC000972,Patel Williams PLC,972,Professional Services,SMB,106 Park Lane,Bristol,Avon,BS99 2WS,Partner,8273748,10,2024-03-13
ACC000973,Baker Roberts Partners,973,Media & Entertainment,Enterprise,154 Victoria Road,Leeds,West Yorkshire,LS81 3ZN,Partner,482570886,1000,2023-02-28
ACC000974,Walker Lewis and Co,974,Transport & Logistics,SMB,18 Victoria Road,Oxford,Oxfordshire,OX3 8WV,Customer,5639453,10,2020-12-02
ACC000975,Moore Connect Group,975,IT Reseller,Partner,129 The Green,Liverpool,Merseyside,L91 1AH,Customer,3248654,10,2023-11-22
ACC000976,College of Liverpool,976,Education,Public Sector,194 Church Road,Reading,Berkshire,RG80 3CB,Partner,479241262,500,2021-12-07
ACC000977,Morris IT Solutions Ltd,977,Telecommunications,Partner,97 Church Road,Glasgow,Scotland,G83 8BH,Prospect,4373985,100,2023-01-13
ACC000978,Thomas Edwards Associates,978,Transport & Logistics,SMB,134 Commerce Way,Manchester,Greater Manchester,M54 1XK,Customer,2225741,100,2023-04-17
ACC000979,Harris Harris Solutions,979,Technology,Enterprise,139 High Street,Bristol,Avon,BS86 4HY,Customer,3989479,10,2020-07-06
ACC000980,Clark IT Solutions Ltd,980,IT Reseller,Partner,162 High Street,Cambridge,Cambridgeshire,CB9 4SC,Partner,30007030,100,2023-09-23
ACC000981,Johnson Robinson Group,981,Healthcare,Enterprise,45 The Green,Birmingham,West Midlands,B71 9GH,Customer,172375857,5000,2021-10-11
ACC000982,Martin Hill Partners,982,Financial Services,SMB,185 Church Road,Edinburgh,Scotland,EH32 4PF,Prospect,8322404,25,2023-11-04
ACC000983,Green Baker Holdings,983,Construction,SMB,70 Enterprise Road,Bristol,Avon,BS62 7CM,Partner,305537124,500,2022-02-22
ACC000984,Roberts Networks Partners,984,IT Reseller,Partner,130 The Green,Reading,Berkshire,RG95 8PE,Customer,181336081,250,2022-01-25
ACC000985,Jackson Martin PLC,985,Legal Services,Enterprise,153 Market Street,Newcastle,Tyne and Wear,NE20 5UF,Customer,4699873,5,2023-03-17
ACC000986,Hill IT Solutions Partners,986,IT Reseller,Partner,97 Market Street,Newcastle,Tyne and Wear,NE78 6SC,Partner,2435216,250,2023-12-31
ACC000987,Academy of Oxford,987,Education,Enterprise,40 Technology Park,Bristol,Avon,BS25 9AA,Customer,94352233,500,2024-10-22
ACC000988,Morris Networks Partners,988,Telecommunications,Partner,191 Victoria Road,Belfast,Northern Ireland,BT50 2SK,Partner,392693560,1000,2022-11-23
ACC000989,Manchester Council,989,Local Government,Public Sector,145 Mill Lane,Belfast,Northern Ireland,BT25 6PJ,Customer,1508761,10,2022-06-27
ACC000990,Morris Patel LLP,990,Insurance,Enterprise,167 Queens Road,Manchester,Greater Manchester,M55 8HH,Customer,188315909,2500,2023-03-09
ACC000991,Patel Jones LLP,991,Healthcare,SMB,67 The Green,Glasgow,Scotland,G59 5YE,Partner,42552087,10,2024-04-19
ACC000992,Morgan Harrison and Co,992,Manufacturing,SMB,4 Station Road,Edinburgh,Scotland,EH99 7CX,Customer,6463773,25,2020-12-30
ACC000993,Harrison Communications Group,993,MSP,Partner,109 Mill Lane,Bristol,Avon,BS55 5JZ,Customer,7475236,25,2020-07-08
ACC000994,Lee Jackson International,994,Insurance,Enterprise,188 Queens Road,Newcastle,Tyne and Wear,NE97 6CD,Prospect,88593068,5000,2023-03-10
ACC000995,Edwards Robinson LLP,995,Retail,SMB,179 Park Lane,Belfast,Northern Ireland,BT1 1FS,Customer,143627506,500,2022-08-15
ACC000996,Taylor Turner UK,996,Financial Services,Enterprise,168 Park Lane,Reading,Berkshire,RG94 3PF,Customer,6345868,100,2022-02-12
ACC000997,Walker Connect Ltd,997,Telecommunications,Partner,125 Mill Lane,Bristol,Avon,BS65 4DR,Customer,185749316,10000,2020-07-24
ACC000998,Wright Brown LLP,998,Hospitality,SMB,195 Church Road,Edinburgh,Scotland,EH34 2PR,Prospect,9763092,50,2024-02-05
ACC000999,Davies Green PLC,999,Retail,Enterprise,32 Park Lane,Belfast,Northern Ireland,BT9 4LA,Customer,8605390,5,2022-05-12
ACC001000,Morris Wilson Ltd,1000,Real Estate,SMB,69 Commerce Way,Manchester,Greater Manchester,M1 1YV,Partner,111548551,5000,2024-03-19
